scientificName,animal,Movement,migratory,migratory.nomadic,populationTrend,decline,EOO,Pac_Americas,Cen_Americas,Atl_Americas,Eas_Atlantic,Black_Sea,Eas_Africa,Cen_Asia,Eas_Asia,American,AfroPal,Asian,Artificial,Coastal,Forest,Grassland,Savanna,Shrubland,Wetlands,Hemisphere5,Hemisphere,Flyway
Tangara fastuosa,Tangara_fastuosa,Not a Migrant,0,0,Decreasing,1,44700,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara flava,Tangara_cayana,Not a Migrant,0,0,Stable,0,5770000,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,3,2,1
Tangara florida,Tangara_florida,Not a Migrant,0,0,Decreasing,1,571000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara fucosa,Tangara_fucosa,Not a Migrant,0,0,Stable,0,3400,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara fulvicervix,Tangara_ruficervix,Not a Migrant,0,0,Decreasing,1,373000,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara glaucocolpa,Thraupis_glaucocolpa,Not a Migrant,0,0,Stable,0,484000,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Tangara guttata,Tangara_guttata,Not a Migrant,0,0,Decreasing,1,2800000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara gyrola,Tangara_gyrola,Not a Migrant,0,0,Decreasing,1,9790000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara heinei,Tangara_heinei,Not a Migrant,0,0,Stable,0,710000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara icterocephala,Tangara_icterocephala,Not a Migrant,0,0,Decreasing,1,858000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara inornata,Tangara_inornata,Not a Migrant,0,0,Stable,0,422000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara johannae,Tangara_johannae,Not a Migrant,0,0,Decreasing,1,146000,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara labradorides,Tangara_labradorides,Not a Migrant,0,0,Stable,0,553000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara larvata,Tangara_larvata,Not a Migrant,0,0,Decreasing,1,2300000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Tangara lavinia,Tangara_lavinia,Not a Migrant,0,0,Decreasing,1,890000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara lunigera,Tangara_parzudakii,Not a Migrant,0,0,Decreasing,1,72100,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara mexicana,Tangara_mexicana,Not a Migrant,0,0,Decreasing,1,7710000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara meyerdeschauenseei,Tangara_meyerdeschauenseei,Not a Migrant,0,0,Increasing,0,13700,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Tangara nigrocincta,Tangara_nigrocincta,Not a Migrant,0,0,Decreasing,1,6010000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara nigroviridis,Tangara_nigroviridis,Not a Migrant,0,0,Decreasing,1,3770000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara ornata,Thraupis_ornata,Not a Migrant,0,0,Decreasing,1,631000,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara palmarum,Thraupis_palmarum,Full Migrant,1,1,Stable,0,15600000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,3,2,1
Tangara palmeri,Tangara_palmeri,Not a Migrant,0,0,Decreasing,1,281000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara parzudakii,Tangara_parzudakii,Not a Migrant,0,0,Decreasing,1,1210000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara peruviana,Tangara_peruviana,Full Migrant,1,1,Decreasing,1,316000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,1
Tangara phillipsi,Tangara_phillipsi,Not a Migrant,0,0,Stable,0,8100,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara preciosa,Tangara_preciosa,Full Migrant,1,1,Stable,0,1200000,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara punctata,Tangara_punctata,Not a Migrant,0,0,Decreasing,1,6340000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara ruficervix,Tangara_ruficervix,Not a Migrant,0,0,Decreasing,1,404000,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara rufigenis,Tangara_rufigenis,Not a Migrant,0,0,Decreasing,1,17700,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara rufigula,Tangara_rufigula,Not a Migrant,0,0,Decreasing,1,95100,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara sayaca,Thraupis_sayaca,Full Migrant,1,1,Stable,0,7870000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Tangara schrankii,Tangara_schrankii,Not a Migrant,0,0,Decreasing,1,4230000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara seledon,Tangara_seledon,Not a Migrant,0,0,Decreasing,1,1560000,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara varia,Tangara_varia,Not a Migrant,0,0,Stable,0,4350000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara vassorii,Tangara_vassorii,Not a Migrant,0,0,Decreasing,1,948000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tangara velia,Tangara_velia,Not a Migrant,0,0,Decreasing,1,6010000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara versicolor,Tangara_cucullata,Not a Migrant,0,0,Stable,0,370,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Tangara viridicollis,Tangara_viridicollis,Not a Migrant,0,0,Decreasing,1,412000,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Tangara vitriolina,Tangara_vitriolina,Not a Migrant,0,0,Stable,0,278000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Tangara whitelyi,Tangara_cyanoptera,Not a Migrant,0,0,Decreasing,1,346000,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Tangara xanthocephala,Tangara_xanthocephala,Not a Migrant,0,0,Decreasing,1,3170000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tangara xanthogastra,Tangara_xanthogastra,Not a Migrant,0,0,Decreasing,1,3790000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Tanygnathus gramineus,Tanygnathus_gramineus,Not a Migrant,0,0,Decreasing,1,2800,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Tanygnathus lucionensis,Tanygnathus_lucionensis,Not a Migrant,0,0,Decreasing,1,1370000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Tanygnathus megalorynchos,Tanygnathus_megalorynchos,Not a Migrant,0,0,Decreasing,1,1610000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Tanygnathus sumatranus,Tanygnathus_sumatranus,Not a Migrant,0,0,Decreasing,1,657000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3,2,4
Tanysiptera carolinae,Tanysiptera_carolinae,Not a Migrant,0,0,Decreasing,1,460,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3,2,4
Tanysiptera danae,Tanysiptera_danae,Not a Migrant,0,0,Decreasing,1,55400,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Tanysiptera ellioti,Tanysiptera_ellioti,Not a Migrant,0,0,Decreasing,1,320,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Tanysiptera galatea,Tanysiptera_galatea,Not a Migrant,0,0,Decreasing,1,1930000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,3,2,4
Tanysiptera nigriceps,Tanysiptera_sylvia,Not a Migrant,0,0,Decreasing,1,72900,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,4
Tanysiptera nympha,Tanysiptera_nympha,Not a Migrant,0,0,Decreasing,1,538000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Tanysiptera riedelii,Tanysiptera_riedelii,Not a Migrant,0,0,Decreasing,1,3600,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,4
Tanysiptera sylvia,Tanysiptera_sylvia,Full Migrant,1,1,Decreasing,1,825000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,4
Taoniscus nanus,Taoniscus_nanus,Not a Migrant,0,0,Decreasing,1,1020000,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,3,2,1
Tapera naevia,Tapera_naevia,Full Migrant,1,1,Stable,0,19700000,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,2,1
Taphrolesbia griseiventris,Taphrolesbia_griseiventris,Not a Migrant,0,0,Decreasing,1,28000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,2,1
Taphrospilus hypostictus,Taphrospilus_hypostictus,Not a Migrant,0,0,Decreasing,1,1120000,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Taraba major,Taraba_major,Not a Migrant,0,0,Decreasing,1,18300000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,3,2,1
Tarphonomus certhioides,Tarphonomus_certhioides,Not a Migrant,0,0,Stable,0,1510000,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,2,1
Tarphonomus harterti,Tarphonomus_harterti,Not a Migrant,0,0,Decreasing,1,148000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1
Tarsiger chrysaeus,Tarsiger_chrysaeus,Full Migrant,1,1,Stable,0,2610000,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,5,3,4
Tarsiger hyperythrus,Tarsiger_hyperythrus,Altitudinal Migrant,0,1,Stable,0,530000,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,5,3,4
Tarsiger indicus,Tarsiger_indicus,Not a Migrant,0,0,Stable,0,3160000,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,5,3,4
Tarsiger johnstoniae,Tarsiger_johnstoniae,Not a Migrant,0,0,Decreasing,1,25100,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Tarsiger rufilatus,Tarsiger_cyanurus,Full Migrant,1,1,Decreasing,1,3790000,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,5,3,4
Tauraco bannermani,Tauraco_bannermani,Not a Migrant,0,0,Decreasing,1,2000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2
Tauraco corythaix,Tauraco_corythaix,Not a Migrant,0,0,Decreasing,1,497000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2
Tauraco erythrolophus,Tauraco_erythrolophus,Not a Migrant,0,0,Decreasing,1,380000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2
Tauraco fischeri,Tauraco_fischeri,Not a Migrant,0,0,Decreasing,1,170000,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,3,2,2
Tauraco hartlaubi,Tauraco_hartlaubi,Not a Migrant,0,0,Decreasing,1,346000,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,3,2,2
Tauraco leucolophus,Tauraco_leucolophus,Not a Migrant,0,0,Decreasing,1,2160000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,3,2,2
Tauraco leucotis,Tauraco_leucotis,Not a Migrant,0,0,Decreasing,1,1100000,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,3,2,2
Tauraco livingstonii,Tauraco_livingstonii,Not a Migrant,0,0,Decreasing,1,2250000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2
Tauraco macrorhynchus,Tauraco_macrorhynchus,Not a Migrant,0,0,Decreasing,1,2900000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2
Tauraco persa,Tauraco_persa,Not a Migrant,0,0,Decreasing,1,5350000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,3,2,2
Tauraco ruspolii,Tauraco_ruspolii,Not a Migrant,0,0,Decreasing,1,26800,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,3,2,2
Tauraco schalowi,Tauraco_schalowi,Not a Migrant,0,0,Decreasing,1,3730000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,3,2,2
Tauraco schuettii,Tauraco_schuetti,Not a Migrant,0,0,Decreasing,1,2570000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2
Tchagra australis,Tchagra_australis,Not a Migrant,0,0,Stable,0,15100000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,3,2,2
Tchagra senegalus,Tchagra_senegalus,Not a Migrant,0,0,Stable,0,34400000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,5,3,2
Tchagra tchagra,Tchagra_tchagra,Not a Migrant,0,0,Increasing,0,678000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,3,2,2
Telacanthura melanopygia,Telacanthura_melanopygia,Not a Migrant,0,0,Decreasing,1,1830000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,3,2,2
Telacanthura ussheri,Telacanthura_ussheri,Not a Migrant,0,0,Decreasing,1,14400000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,3,2,2
Teledromas fuscus,Teledromas_fuscus,Not a Migrant,0,0,Stable,0,695000,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1
Telophorus dohertyi,Telophorus_dohertyi,Not a Migrant,0,0,Stable,0,464000,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,3,2,2
Telophorus viridis,Telophorus_viridis,Not a Migrant,0,0,Stable,0,7060000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,3,2,2
Telophorus zeylonus,Telophorus_zeylonus,Not a Migrant,0,0,Stable,0,3560000,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,3,2,2
Temnotrogon roseigaster,Priotelus_roseigaster,Altitudinal Migrant,0,1,Decreasing,1,15200,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Temnurus temnurus,Temnurus_temnurus,Not a Migrant,0,0,Decreasing,1,1040000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Tephrodornis affinis,Tephrodornis_pondicerianus,Not a Migrant,0,0,Decreasing,1,71900,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,3,2,4
Tephrodornis pondicerianus,Tephrodornis_pondicerianus,Not a Migrant,0,0,Decreasing,1,8810000,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,5,3,4
Tephrodornis sylvicola,Tephrodornis_gularis,Altitudinal Migrant,0,1,Decreasing,1,266000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3,2,4
Tephrodornis virgatus,Tephrodornis_gularis,Altitudinal Migrant,0,1,Decreasing,1,13100000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,5,3,4
Tephrophilus wetmorei,Buthraupis_wetmorei,Not a Migrant,0,0,Decreasing,1,102000,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,1
Tephrozosterops stalkeri,Tephrozosterops_stalkeri,Not a Migrant,0,0,Decreasing,1,9300,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Terathopius ecaudatus,Terathopius_ecaudatus,Not a Migrant,0,0,Decreasing,1,23500000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,5,3,2
Terenotriccus erythrurus,Terenotriccus_erythrurus,Not a Migrant,0,0,Decreasing,1,10900000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Terenura maculata,Terenura_maculata,Not a Migrant,0,0,Decreasing,1,1340000,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Terenura sicki,Terenura_sicki,Not a Migrant,0,0,Decreasing,1,14600,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Teretistris fernandinae,Teretistris_fernandinae,Not a Migrant,0,0,Decreasing,1,67400,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,1
Teretistris fornsi,Teretistris_fornsi,Not a Migrant,0,0,Decreasing,1,103000,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,1
Terpsiphone affinis,Terpsiphone_paradisi,Full Migrant,1,1,Stable,0,8050000,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,5,3,4
Terpsiphone atrocaudata,Terpsiphone_atrocaudata,Full Migrant,1,1,Stable,0,2110000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,4,3,4
Terpsiphone atrochalybeia,Terpsiphone_atrochalybeia,Not a Migrant,0,0,Stable,0,970,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,3,2,2
Terpsiphone batesi,Terpsiphone_rufocinerea,Not a Migrant,0,0,Decreasing,1,2800000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,2
Terpsiphone bedfordi,Terpsiphone_bedfordi,Not a Migrant,0,0,Decreasing,1,87400,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2
Terpsiphone cinnamomea,Terpsiphone_cinnamomea,Not a Migrant,0,0,Decreasing,1,437000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3,2,4
Terpsiphone cyanescens,Terpsiphone_cyanescens,Not a Migrant,0,0,Decreasing,1,40900,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Terpsiphone floris,Terpsiphone_paradisi,Full Migrant,1,1,Stable,0,140000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3,2,4
Terpsiphone incei,Terpsiphone_paradisi,Full Migrant,1,1,Stable,0,6060000,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,5,3,4
Terpsiphone mutata,Terpsiphone_mutata,Not a Migrant,0,0,Decreasing,1,928000,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,3,2,2
Terpsiphone paradisi,Terpsiphone_paradisi,Full Migrant,1,1,Stable,0,6520000,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,5,3,4
Terpsiphone rufiventer,Terpsiphone_rufiventer,Not a Migrant,0,0,Decreasing,1,8750000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,3,2,2
Terpsiphone rufocinerea,Terpsiphone_rufocinerea,Not a Migrant,0,0,Decreasing,1,855000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,2
Terpsiphone unirufa,Terpsiphone_cinnamomea,Not a Migrant,0,0,Decreasing,1,343000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3,2,4
Terpsiphone viridis,Terpsiphone_viridis,Full Migrant,1,1,Stable,0,26800000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,5,3,2
Tersina viridis,Tersina_viridis,Not a Migrant,0,0,Stable,0,14000000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Tesia cyaniventer,Tesia_cyaniventer,Altitudinal Migrant,0,1,Decreasing,1,4430000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,5,3,4
Tesia everetti,Tesia_everetti,Not a Migrant,0,0,Decreasing,1,65600,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Tesia olivea,Tesia_olivea,Altitudinal Migrant,0,1,Decreasing,1,2680000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,5,3,4
Tesia superciliaris,Tesia_superciliaris,Not a Migrant,0,0,Stable,0,31400,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Tetrao urogalloides,Tetrao_parvirostris,Not a Migrant,0,0,Decreasing,1,9680000,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,7
Tetrao urogallus,Tetrao_urogallus,Not a Migrant,0,0,Decreasing,1,21700000,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,6
Tetraogallus altaicus,Tetraogallus_altaicus,Not a Migrant,0,0,Decreasing,1,1700000,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,4
Tetraogallus caspius,Tetraogallus_caspius,Not a Migrant,0,0,Decreasing,1,1830000,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,6
Tetraogallus himalayensis,Tetraogallus_himalayensis,Altitudinal Migrant,0,1,Stable,0,4500000,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,5,3,4
Tetraogallus tibetanus,Tetraogallus_tibetanus,Altitudinal Migrant,0,1,Stable,0,2340000,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,5,3,4
Tetraophasis obscurus,Tetraophasis_obscurus,Not a Migrant,0,0,Decreasing,1,202000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,4
Tetraophasis szechenyii,Tetraophasis_szechenyii,Not a Migrant,0,0,Decreasing,1,657000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,5,3,4
Tetrax tetrax,Tetrax_tetrax,Full Migrant,1,1,Decreasing,1,14700000,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,2,1,6
Thalasseus bergii,Sterna_bergii,Full Migrant,1,1,Stable,0,142000000,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,5,3,6
Thalassornis leuconotus,Thalassornis_leuconotus,Not a Migrant,0,0,Decreasing,1,25900000,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,2,2
Thalurania colombica,Thalurania_colombica,Not a Migrant,0,0,Decreasing,1,2580000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Thalurania furcata,Thalurania_furcata,Not a Migrant,0,0,Decreasing,1,12500000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Thalurania glaucopis,Thalurania_glaucopis,Not a Migrant,0,0,Decreasing,1,2490000,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Thalurania ridgwayi,Thalurania_ridgwayi,Not a Migrant,0,0,Decreasing,1,NA,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Thalurania watertonii,Thalurania_watertonii,Not a Migrant,0,0,Decreasing,1,29000,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,3,2,1
Thamnistes aequatorialis,Thamnistes_anabatinus,Not a Migrant,0,0,Decreasing,1,1950000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Thamnistes anabatinus,Thamnistes_anabatinus,Not a Migrant,0,0,Decreasing,1,2340000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Thamnolaea cinnamomeiventris,Myrmecocichla_cinnamomeiventris,Not a Migrant,0,0,Stable,0,21300000,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,2,2
Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Not a Migrant,0,0,Decreasing,1,4790000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Thamnomanes caesius,Thamnomanes_caesius,Not a Migrant,0,0,Decreasing,1,9240000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Thamnomanes saturninus,Thamnomanes_saturninus,Not a Migrant,0,0,Decreasing,1,2040000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Thamnomanes schistogynus,Thamnomanes_schistogynus,Not a Migrant,0,0,Decreasing,1,1570000,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Thamnophilus aethiops,Thamnophilus_aethiops,Not a Migrant,0,0,Decreasing,1,8180000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,2,1
Thamnophilus amazonicus,Thamnophilus_amazonicus,Not a Migrant,0,0,Decreasing,1,7120000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,1
Thamnophilus ambiguus,Thamnophilus_ambiguus,Not a Migrant,0,0,Decreasing,1,342000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Thamnophilus aroyae,Thamnophilus_aroyae,Not a Migrant,0,0,Decreasing,1,77000,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Thamnophilus atrinucha,Thamnophilus_atrinucha,Not a Migrant,0,0,Decreasing,1,2520000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Thamnophilus bernardi,Sakesphorus_bernardi,Not a Migrant,0,0,Decreasing,1,184000,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,1
Thamnophilus bridgesi,Thamnophilus_bridgesi,Not a Migrant,0,0,Decreasing,1,66500,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Thamnophilus caerulescens,Thamnophilus_caerulescens,Not a Migrant,0,0,Decreasing,1,10600000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,2,1
Thamnophilus cryptoleucus,Thamnophilus_cryptoleucus,Not a Migrant,0,0,Decreasing,1,1600000,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,2,1
Thamnophilus divisorius,Thamnophilus_divisorius,Not a Migrant,0,0,Stable,0,4000,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Thamnophilus doliatus,Thamnophilus_doliatus,Not a Migrant,0,0,Stable,0,18300000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,5,3,1
